,age,marital,segment,SocialMedia,income,creditRating,aveSpend,touchpoints,nTouchpoints,recent_touchpoint,num_creditRating,single,divorced,married,unknown,P4,P3,P2,P1,U,N,Y,C,B,D,A,F,E,New,G
160,40,divorced,P3,U,37440.0,A,2.5,emailDestination,1,emailDestination,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
161,42,married,P2,U,30000.0,C,725.9,mailDiscount mailDiscount emailDestination emailDestination emailDestination smsDiscount,6,smsDiscount,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
162,34,married,P3,Y,220000.0,E,914.31,smsDiscount mailDiscount mailDiscount mailDiscount mailDiscount,5,mailDiscount,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
163,57,married,P2,Y,45000.0,B,2883.73,mailDiscount mailDiscount emailDestination smsDestination mailDiscount mailDiscount smsGift smsDiscount,8,smsDiscount,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
164,33,married,P2,N,60000.0,A,13.3,emailDiscount,1,emailDiscount,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
165,31,single,P2,U,33696.0,D,94.01,emailDiscount emailDiscount emailDestination,3,emailDestination,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
166,36,married,P3,U,31000.0,C,72.77,emailDestination mailDestination,2,mailDestination,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
167,40,married,P3,Y,49500.0,D,195.42,mailDiscount emailDestination smsGift,3,smsGift,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
168,54,married,P2,N,80000.0,F,389.93,smsDestination emailDiscount mailDestination emailDestination emailDiscount emailDestination,6,emailDestination,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
169,32,single,P1,Y,20000.0,C,275.54,mailDiscount emailDestination,2,emailDestination,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
170,24,single,P1,N,85000.0,B,175.58,smsDestination mailDiscount emailDestination mailDiscount mailDiscount,5,mailDiscount,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
171,57,divorced,P3,U,125000.0,A,3113.18,emailGift mailDestination smsDiscount smsDestination mailDiscount smsDestination emailDestination,7,emailDestination,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
172,45,married,P3,Y,60000.0,B,13.22,emailGift smsDiscount,2,smsDiscount,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
173,54,married,P2,N,50000.0,C,638.49,emailDiscount emailDiscount mailDiscount mailDestination mailGift emailDiscount mailDiscount emailDiscount,8,emailDiscount,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
174,32,married,P3,Y,163000.0,A,95.51,emailDiscount emailDiscount emailDestination,3,emailDestination,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
175,46,married,P3,U,124000.0,F,114.16,emailDestination mailDestination,2,mailDestination,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
176,54,divorced,P2,Y,36358.0,C,0.29,smsDiscount,1,smsDiscount,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
177,46,married,P2,Y,17000.0,A,554.0,smsDiscount mailDestination,2,mailDestination,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
178,31,single,P3,U,30000.0,A,45.4,mailGift mailGift,2,mailGift,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
179,49,married,P4,N,75000.0,B,141.12,emailDiscount emailDiscount emailDestination,3,emailDestination,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
180,31,single,P2,U,135000.0,C,7.65,emailDestination,1,emailDestination,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
181,35,married,P4,N,34320.0,C,200.67,smsDestination mailGift smsDestination emailDestination emailDestination mailDestination mailDiscount mailDestination,8,mailDestination,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
182,49,divorced,P1,N,78000.0,D,5279.56,mailDiscount emailDestination smsDestination mailDiscount mailDiscount mailGift,6,mailGift,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
183,49,married,P2,Y,80000.0,C,57.4,mailDiscount emailDestination emailDestination,3,emailDestination,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
184,27,single,P3,N,60000.0,A,1056.02,smsDestination emailGift mailDiscount emailGift emailDiscount mailDiscount,6,mailDiscount,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
185,26,married,P3,Y,50000.0,C,20.83,emailDestination,1,emailDestination,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
186,34,married,P2,U,83000.0,C,91.47,emailDestination emailDestination smsDiscount,3,smsDiscount,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
187,51,married,P1,N,110000.0,C,5575.61,mailDiscount emailDestination,2,emailDestination,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
188,40,married,P3,Y,150000.0,A,704.1,emailDestination emailDiscount emailDestination mailDiscount emailGift mailDiscount,6,mailDiscount,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
189,50,married,P1,Y,35000.0,B,15.95,emailDiscount,1,emailDiscount,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
190,44,married,P4,U,60000.0,C,97.36,smsGift,1,smsGift,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,32,married,P2,N,33000.0,E,4280.63,emailDestination emailDestination emailDestination emailGift mailDiscount mailDiscount mailDiscount,7,mailDiscount,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
192,47,married,P4,Y,89000.0,F,943.71,smsDiscount smsDiscount mailDiscount mailDiscount mailDiscount mailDiscount emailDestination,7,emailDestination,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
193,41,divorced,P1,N,65000.0,D,31.54,emailDestination emailDestination emailDiscount,3,emailDiscount,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
194,33,divorced,P1,Y,100000.0,B,252.37,emailDiscount emailDiscount,2,emailDiscount,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
195,33,married,P3,U,38000.0,B,13696.44,mailDiscount,1,mailDiscount,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
196,33,married,P2,U,50000.0,E,23.33,emailDestination emailDestination,2,emailDestination,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
197,30,single,P2,U,67500.0,C,1060.0,emailDestination emailDiscount mailDiscount,3,mailDiscount,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
198,48,married,P4,Y,50000.0,C,14.07,emailDestination emailDestination,2,emailDestination,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
199,36,married,P4,Y,80000.0,C,5571.81,emailGift mailDiscount smsDiscount emailGift smsDiscount emailDiscount emailDestination mailGift,8,mailGift,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
200,35,married,P1,U,32000.0,C,14.01,mailDestination,1,mailDestination,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
201,56,married,P2,Y,168000.0,B,6580.25,emailDiscount emailDiscount emailDestination emailDiscount mailDiscount emailDiscount emailDestination mailGift,8,mailGift,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
202,34,married,P2,U,73000.0,F,150.65,emailDestination smsDestination emailDiscount emailDestination emailDestination,5,emailDestination,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
203,38,married,P2,Y,39000.0,E,485.22,mailDiscount,1,mailDiscount,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
204,26,divorced,P3,U,110000.0,B,0.45,smsDiscount,1,smsDiscount,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
205,50,divorced,P3,Y,50000.0,D,177.52,emailDiscount,1,emailDiscount,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
206,30,married,P4,U,70150.0,C,5625.07,mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount emailDiscount mailDiscount,7,mailDiscount,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
207,49,married,P2,U,49599.0,B,156.7,emailDiscount mailDestination mailDestination emailDestination,4,emailDestination,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
208,43,married,P3,Y,76200.0,C,20.44,emailDiscount emailDiscount,2,emailDiscount,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
209,39,married,P2,Y,46000.0,D,24.26,emailDestination emailDestination,2,emailDestination,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
210,36,married,P2,U,202000.0,A,64.92,mailDiscount,1,mailDiscount,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
211,42,married,P2,Y,25000.0,B,357.54,smsGift,1,smsGift,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
212,36,married,P2,N,30200.0,D,28.71,smsDiscount smsGift,2,smsGift,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
213,46,married,P4,Y,37000.0,B,337.95,emailDiscount smsDiscount,2,smsDiscount,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
214,34,married,P2,U,38000.0,D,12.13,emailDestination,1,emailDestination,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
215,29,single,P1,Y,35000.0,E,7.5,emailDestination,1,emailDestination,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
216,25,single,P4,Y,74000.0,D,33.47,emailDestination mailDiscount,2,mailDiscount,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
217,43,married,P4,N,180000.0,D,230.98,emailDiscount,1,emailDiscount,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
218,37,single,P4,Y,105000.0,C,524.91,emailDiscount emailDestination emailDiscount emailDiscount smsDiscount emailDiscount mailDiscount mailDiscount,8,mailDiscount,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
219,55,divorced,P4,Y,106000.0,C,204.01,mailDiscount emailDestination emailDiscount,3,emailDiscount,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
220,41,single,P2,Y,130000.0,A,262.01,mailDiscount emailDiscount emailDestination emailDiscount mailDiscount,5,mailDiscount,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
221,37,married,P1,Y,33000.0,C,2668.16,mailDestination mailDiscount mailDiscount smsDestination emailDestination,5,emailDestination,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
222,24,single,P4,N,35000.0,C,2.5,emailDestination,1,emailDestination,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
223,48,married,P4,Y,65000.0,C,0.0,mailDiscount mailDiscount emailDestination smsDiscount emailDestination smsDiscount,6,smsDiscount,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
224,35,single,P1,N,49920.0,A,670.76,emailGift emailDestination emailDestination mailGift mailDestination,5,mailDestination,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
225,49,married,P1,U,75000.0,C,6532.96,emailDestination mailGift emailDestination emailDiscount,4,emailDiscount,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
226,33,married,P4,Y,51000.0,E,297.73,emailGift emailDestination emailDiscount smsDiscount mailDestination emailDiscount emailDestination,7,emailDestination,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
227,23,single,P2,Y,124452.0,D,7.5,emailDestination,1,emailDestination,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
228,51,married,P3,N,75000.0,A,4.92,emailDestination,1,emailDestination,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
229,26,single,P3,Y,42000.0,B,17.13,emailGift,1,emailGift,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
230,50,married,P1,U,65000.0,F,11.73,emailDestination,1,emailDestination,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
231,54,married,P1,Y,69500.0,A,48.41,emailDestination smsDiscount emailDiscount,3,emailDiscount,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
232,32,married,P2,Y,140000.0,C,115.39,mailDiscount emailDestination,2,emailDestination,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
233,34,single,P3,Y,130000.0,E,25.72,emailDiscount,1,emailDiscount,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
234,35,married,P4,U,34320.0,C,200.67,smsDestination mailGift smsDestination emailDestination emailDestination mailDestination mailDiscount mailDestination,8,mailDestination,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
235,34,married,P2,U,100000.0,B,6900.0,mailDiscount mailDiscount,2,mailDiscount,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
236,31,single,P2,U,46000.0,B,287.13,emailGift emailDiscount emailDestination,3,emailDestination,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
237,43,married,P1,N,20000.0,C,14.15,smsDiscount,1,smsDiscount,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
238,24,single,P4,Y,107000.0,B,31.62,emailDestination emailDestination emailDestination mailDiscount,4,mailDiscount,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
239,46,married,P4,Y,81000.0,A,224.01,emailDestination mailDiscount emailGift emailDestination,4,emailDestination,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
240,38,married,P2,N,130000.0,A,116.87,emailDiscount mailGift,2,mailGift,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
241,54,married,P4,Y,50000.0,A,33.18,emailDestination emailDiscount emailDestination,3,emailDestination,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
242,51,married,P2,N,42000.0,A,466.46,smsDiscount emailDestination mailDiscount mailDiscount emailDiscount smsDiscount emailDiscount,7,emailDiscount,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
243,26,divorced,P1,N,96000.0,B,363.78,emailDestination emailDiscount mailDestination mailDestination smsDiscount,5,smsDiscount,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
244,52,single,P1,U,65000.0,B,37.37,emailDiscount,1,emailDiscount,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
245,25,single,P4,Y,55000.0,D,133.12,emailDiscount emailDiscount emailDestination smsDiscount emailDiscount mailGift emailDiscount emailDiscount,8,emailDiscount,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
246,46,single,P1,U,61200.0,B,82.12,emailDestination emailDiscount,2,emailDiscount,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
247,58,married,P4,Y,95000.0,A,12.13,emailDestination,1,emailDestination,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
248,30,divorced,P3,N,115000.0,B,12.13,emailDestination,1,emailDestination,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
249,32,single,P1,U,26850.0,D,580.96,mailDiscount mailDiscount smsDiscount smsDiscount smsDiscount emailDiscount mailDiscount,7,mailDiscount,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
250,45,married,P3,U,31000.0,C,207.36,smsDiscount,1,smsDiscount,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
251,48,married,P3,N,21000.0,C,4240.93,emailDestination smsGift emailDestination emailDiscount mailDiscount mailDiscount,6,mailDiscount,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
252,37,married,P3,Y,39995.0,D,2193.36,emailDestination smsGift mailDiscount emailDiscount emailDiscount smsDestination,6,smsDestination,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
253,44,married,P2,U,42000.0,A,4.87,emailDestination,1,emailDestination,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
254,31,married,P3,U,62000.0,A,111.35,emailDestination emailDestination smsDestination,3,smsDestination,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
255,36,married,P1,N,60100.0,E,350.77,smsGift smsDiscount emailDiscount,3,emailDiscount,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
256,26,married,P3,Y,115000.0,A,460.76,mailDiscount emailDestination mailGift smsDestination emailDiscount emailDestination emailDestination emailDestination,8,emailDestination,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
257,44,married,P3,U,56000.0,A,7.38,emailDestination,1,emailDestination,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
258,32,married,P2,N,54000.0,C,12.13,emailDestination,1,emailDestination,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
259,35,married,P2,U,34000.0,C,6352.89,mailGift mailDiscount emailDiscount emailDestination emailDiscount emailDiscount emailDestination,7,emailDestination,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
260,39,single,P4,Y,35000.0,A,2.5,emailDestination,1,emailDestination,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
261,30,single,P2,N,150000.0,B,467.78,emailDestination emailDestination mailDestination emailDiscount,4,emailDiscount,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
262,52,single,P1,U,35000.0,C,371.94,mailDiscount emailDiscount emailDestination mailDiscount emailDiscount emailDiscount,6,emailDiscount,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
263,24,single,P1,N,90000.0,B,78.24,emailDiscount emailDestination emailDestination smsDestination,4,smsDestination,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
264,41,single,P4,N,47000.0,C,1394.66,smsDestination emailDiscount emailGift,3,emailGift,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
265,34,married,P3,U,48000.0,A,170.72,emailDiscount emailDestination,2,emailDestination,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
266,30,married,P3,N,65000.0,G,88.89,emailDestination emailDestination emailDiscount,3,emailDiscount,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
267,40,married,P4,U,120000.0,B,24.43,emailDiscount,1,emailDiscount,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
268,35,married,P3,U,160000.0,A,147.38,emailGift mailGift emailGift mailGift mailGift emailDiscount emailDestination emailDestination,8,emailDestination,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
269,51,married,P4,Y,115000.0,F,19.42,emailDestination emailDestination emailDestination,3,emailDestination,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
270,50,married,P2,N,65000.0,F,12.13,emailDestination,1,emailDestination,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
271,28,single,P2,N,80000.0,B,91.12,emailDiscount smsDiscount smsDestination,3,smsDestination,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
272,44,married,P3,N,68000.0,D,0.21,smsDiscount,1,smsDiscount,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
273,40,married,P3,N,150000.0,A,0.0,emailDestination emailDiscount emailDiscount,3,emailDiscount,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
274,33,married,P3,N,136950.0,F,766.06,mailDiscount emailGift smsDiscount emailGift emailGift emailDiscount mailDiscount emailDiscount,8,emailDiscount,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
275,26,single,P4,U,70000.0,B,147.38,emailGift mailGift emailGift mailGift mailGift emailDiscount emailDestination emailDestination,8,emailDestination,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
276,31,married,P1,Y,200000.0,C,42.55,emailDiscount,1,emailDiscount,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
277,58,married,P1,Y,40000.0,A,27.15,emailDiscount,1,emailDiscount,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
278,33,single,P1,N,88000.0,E,1594.56,emailDiscount emailDestination emailDiscount emailDiscount smsDestination mailDiscount emailDiscount emailDiscount,8,emailDiscount,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
279,41,single,P3,Y,42000.0,A,1300.05,emailDestination mailGift mailDiscount mailDiscount emailDestination emailDestination emailDiscount mailDiscount,8,mailDiscount,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
280,25,married,P3,Y,114000.0,D,7.5,emailDestination,1,emailDestination,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
281,31,married,P1,Y,45000.0,B,672.5,mailDiscount smsDestination mailDiscount mailDiscount mailDiscount mailDiscount,6,mailDiscount,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
282,35,married,P2,Y,50000.0,C,707.22,smsGift emailDestination emailDestination emailDiscount,4,emailDiscount,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
283,32,single,P2,Y,64000.0,B,33.47,emailGift emailDestination,2,emailDestination,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
284,53,married,P1,U,70000.0,C,12.66,smsGift,1,smsGift,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
285,57,married,P1,N,42000.0,C,2.57,emailDestination,1,emailDestination,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
286,29,single,P3,U,45000.0,A,277.03,mailDiscount smsDestination emailDestination,3,emailDestination,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
287,31,married,P1,U,92000.0,B,3.76,smsDiscount,1,smsDiscount,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
288,43,divorced,P4,Y,54420.0,B,12.13,emailDestination,1,emailDestination,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
289,59,married,P4,N,70000.0,C,38.49,emailGift,1,emailGift,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
290,41,married,P2,Y,40000.0,A,16.99,emailDestination smsDestination emailDestination emailDestination,4,emailDestination,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
291,26,single,P2,N,81588.0,B,12.13,emailDestination,1,emailDestination,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
292,42,married,P2,N,104300.0,B,203.62,emailDiscount emailDiscount emailGift mailDestination mailDestination emailDestination,6,emailDestination,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
293,38,married,P1,U,55500.0,C,35.09,emailGift,1,emailGift,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
294,39,married,P4,Y,60000.0,C,236.81,smsDiscount,1,smsDiscount,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
295,28,single,P3,N,110000.0,C,20.83,emailDestination,1,emailDestination,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
296,52,married,P3,N,38000.0,C,1428.08,emailDiscount mailDiscount emailGift mailDestination emailGift emailDiscount,6,emailDiscount,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
297,50,unknown,P3,U,47000.0,E,79.76,emailDiscount emailDestination,2,emailDestination,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
298,42,divorced,P2,Y,27000.0,B,17.44,emailGift,1,emailGift,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
299,45,single,P1,Y,166000.0,A,39.11,emailDiscount,1,emailDiscount,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
300,44,married,P3,U,84000.0,D,676.86,emailDestination emailDiscount emailDestination emailGift mailDiscount,5,mailDiscount,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
301,56,divorced,P2,Y,80000.0,D,25.25,smsDiscount emailDestination,2,emailDestination,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
302,31,single,P2,N,110000.0,E,7.5,emailDestination,1,emailDestination,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
303,30,single,P4,U,54000.0,B,16.07,emailDiscount,1,emailDiscount,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
304,36,single,P3,N,75000.0,B,3.21,smsDiscount,1,smsDiscount,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
305,39,single,P1,U,117000.0,B,84.12,emailDestination emailDestination emailDiscount,3,emailDiscount,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
306,50,divorced,P2,Y,38000.0,B,104.53,emailDestination emailGift emailDestination smsDiscount emailDiscount,5,emailDiscount,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
307,34,married,P2,N,56000.0,A,243.1,emailDiscount emailGift mailGift emailDestination,4,emailDestination,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
308,33,married,P4,U,125000.0,A,2.44,emailDestination,1,emailDestination,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
309,34,married,P3,Y,50000.0,A,725.9,mailDiscount mailDiscount emailDestination emailDestination emailDestination smsDiscount,6,smsDiscount,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
310,36,single,P1,N,85000.0,B,10.49,mailGift,1,mailGift,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
311,59,divorced,P2,Y,50000.0,B,12.13,emailDestination,1,emailDestination,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
312,30,single,P2,Y,55000.0,B,20.83,emailDestination,1,emailDestination,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
313,32,unknown,P4,U,100000.0,C,78.14,emailDiscount emailDestination emailDestination,3,emailDestination,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
314,36,divorced,P1,N,75000.0,C,629.22,mailDiscount emailDestination emailDiscount,3,emailDiscount,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
